age,city_tier,device,membership,cuisine,weather,day_of_week,hour,is_weekend,distance_km,prior_orders_90d,avg_basket_90d,rating_avg,support_tickets_30d,promo_type,delivery_fee,eta_minutes,basket_value,discount_amount,order_total,net_margin_usd,complaint_within_48h,discount%,amount_prior_discount,delivery_fee%,avg_order_total_90d
27,T2,android,pro,american,clear,0,23,0,4.57,9,15.81,4.17,0,none,4.15,38.0,20.63,0.0,24.78,9.59,0,0.0,24.78,16.747376916868443,18.4577602905569
52,T3,android,none,indian,clear,1,2,0,10.5,5,18.64,4.26,1,percent10,5.87,66.4,21.87,2.19,25.55,3.1,0,8.571428571428571,27.740000000000002,22.974559686888455,21.324743639921724
20,T1,android,pro,indian,rain,3,23,0,7.94,3,18.63,4.47,0,none,6.52,51.1,21.35,0.0,27.87,8.77,0,0.0,27.87,23.394330821672046,22.9883638320775
53,T1,android,none,middle_eastern,clear,4,2,0,4.28,6,24.46,3.92,1,percent20,3.98,39.0,32.26,6.45,29.79,6.9,0,21.6515609264854,36.24,13.360187982544478,22.43193017791205
29,T2,android,pro,chinese,clear,6,17,1,2.75,7,27.49,4.22,1,percent20,3.15,28.3,33.31,6.66,29.8,8.89,0,22.348993288590606,36.46,10.570469798657719,24.252083892617446
56,T1,android,plus,thai,cold,6,4,1,1.18,12,16.28,4.61,0,percent10,2.71,22.1,20.17,2.02,20.86,8.58,0,9.683604985618409,22.88,12.99137104506232,16.818504314477472
30,T1,web,none,italian,hot,0,19,0,4.66,8,21.23,4.25,2,none,4.39,34.5,27.51,0.0,31.9,11.92,1,0.0,31.9,13.761755485893417,24.151620689655175
36,T1,android,none,mexican,clear,2,8,0,6.44,10,19.83,4.31,0,none,4.73,43.4,29.22,0.0,33.95,13.27,0,0.0,33.95,13.932253313696613,22.592765832106036
45,T1,web,plus,indian,clear,6,20,1,2.8,8,36.7,4.12,0,none,3.5,32.4,50.66,0.0,54.16,20.05,0,0.0,54.16,6.462333825701625,39.0716765140325
23,T1,android,none,chinese,hot,1,13,0,8.28,4,16.7,4.25,0,none,5.43,57.4,21.14,0.0,26.57,7.45,0,0.0,26.57,20.436582611968383,20.11290929619872
41,T1,android,none,american,clear,4,12,0,3.97,8,21.7,4.24,0,none,3.47,31.7,36.67,0.0,40.14,14.74,0,0.0,40.14,8.644743398106627,23.575909317389137
39,T3,android,plus,mexican,rain,2,10,0,5.13,7,32.21,4.39,0,percent10,4.7,39.5,37.57,3.76,38.51,12.8,0,9.763697740846533,42.269999999999996,12.204622176058168,32.99622176058167
50,T1,android,none,mexican,hot,1,5,0,4.29,4,7.29,3.82,0,none,4.21,38.4,11.09,0.0,15.3,5.61,1,0.0,15.3,27.516339869281044,9.295941176470588
59,T3,android,none,middle_eastern,clear,0,12,0,8.21,7,26.9,4.2,0,none,4.92,51.4,28.56,0.0,33.48,8.07,0,0.0,33.48,14.695340501792115,30.85304659498208
45,T3,web,none,italian,clear,2,15,0,8.37,6,14.33,4.3,0,none,5.57,50.8,17.38,0.0,22.95,6.48,0,0.0,22.95,24.270152505446625,17.8079128540305
35,T1,ios,plus,american,clear,0,3,0,5.87,6,12.72,4.53,0,flat3,4.08,40.9,18.01,3.0,19.09,4.76,0,15.71503404924044,22.09,21.372446306967,13.43962283918282
35,T2,ios,none,american,clear,1,3,0,3.56,7,19.92,4.48,1,percent20,3.62,31.8,20.5,4.1,20.02,5.48,1,20.479520479520477,24.119999999999997,18.081918081918083,19.442397602397605
35,T2,android,none,mexican,rain,3,10,0,4.19,6,19.26,4.74,0,percent10,4.39,39.0,24.21,2.42,26.18,7.39,0,9.243697478991598,28.6,16.768525592055003,20.709281894576012
52,T2,android,none,italian,clear,5,19,1,14.14,5,21.75,4.26,1,percent10,6.69,78.9,30.07,3.01,33.75,5.92,1,8.918518518518518,36.76,19.822222222222223,24.121555555555556
31,T1,ios,none,italian,cold,3,8,0,10.88,12,23.77,3.79,1,none,6.78,64.9,25.23,0.0,32.01,10.09,0,0.0,32.01,21.18088097469541,28.8046954076851
25,T1,android,plus,middle_eastern,rain,5,9,1,4.43,6,20.81,4.22,0,none,4.68,39.8,20.74,0.0,25.42,8.63,0,0.0,25.42,18.410700236034614,24.641266719118804
32,T1,android,none,italian,clear,0,23,0,2.06,7,29.8,3.68,1,none,3.62,30.7,35.6,0.0,39.22,16.57,0,0.0,39.22,9.229984701682815,32.55053544110148
18,T2,android,plus,thai,clear,2,6,0,7.4,10,28.61,3.68,1,percent20,4.78,46.2,41.66,8.33,38.11,5.53,0,21.857780110207294,46.44,12.542639727105747,25.944938336394646
22,T3,android,none,indian,clear,4,8,0,3.16,10,20.76,4.03,1,none,3.58,30.9,31.23,0.0,34.81,13.82,0,0.0,34.81,10.284401034185578,22.89504165469693
21,T2,ios,plus,italian,clear,0,20,0,9.62,8,22.41,4.33,0,percent20,6.32,55.6,11.93,2.39,15.86,1.09,0,15.069356872635561,18.25,39.84867591424969,27.963045397225727
50,T2,android,none,middle_eastern,rain,4,12,0,2.78,5,25.17,3.87,0,percent10,4.25,34.7,28.79,2.88,30.16,8.85,1,9.549071618037134,33.04,14.091511936339524,26.313332228116714
48,T3,android,plus,mexican,clear,1,2,0,3.19,11,20.54,4.72,0,none,2.96,27.4,24.44,0.0,27.4,11.38,0,0.0,27.4,10.802919708029197,22.758919708029197
47,T2,web,none,american,clear,2,5,0,1.93,7,10.7,4.33,0,percent10,2.71,28.2,11.16,1.12,12.75,4.43,0,8.784313725490197,13.870000000000001,21.254901960784313,12.034352941176468
37,T1,web,plus,chinese,clear,4,23,0,12.09,9,20.85,4.68,0,none,6.83,69.1,26.34,0.0,33.17,6.54,0,0.0,33.17,20.590895387398252,25.143201688272537
48,T3,android,none,american,clear,6,19,1,2.31,11,16.06,4.86,1,none,2.74,29.7,19.45,0.0,22.19,7.24,0,0.0,22.19,12.347904461469131,18.04307345651194
24,T1,android,none,middle_eastern,rain,0,22,0,7.04,4,20.12,4.6,1,percent20,5.78,52.3,24.13,4.83,25.08,6.05,1,19.258373205741627,29.909999999999997,23.046251993620416,20.882121212121213
55,T1,ios,none,middle_eastern,cold,3,11,0,3.83,6,12.2,4.08,1,flat3,3.67,33.0,15.93,3.0,16.6,3.42,0,18.072289156626503,19.6,22.108433734939755,12.692409638554217
39,T2,android,none,mexican,rain,3,14,0,3.22,8,11.79,3.88,1,flat3,4.44,38.8,12.03,3.0,13.47,1.42,0,22.271714922048996,16.47,32.96213808463252,13.050400890868596
57,T3,android,none,thai,cold,0,3,0,3.1,7,25.01,3.92,1,percent10,3.1,30.3,26.96,2.7,27.36,7.62,1,9.86842105263158,30.06,11.330409356725147,25.3756432748538
24,T1,android,plus,middle_eastern,rain,4,17,0,9.5,4,21.95,4.3,1,percent10,5.76,60.5,24.99,2.5,28.25,5.13,1,8.849557522123893,30.75,20.38938053097345,24.482991150442476
38,T2,android,plus,american,clear,0,13,0,19.09,8,18.63,4.1,1,percent10,9.65,90.0,23.86,2.39,31.12,1.88,1,7.679948586118251,33.51,31.00899742930591,22.976201799485857
47,T1,web,none,middle_eastern,hot,4,0,0,8.87,5,16.76,3.89,0,percent10,4.98,53.1,21.36,2.14,24.2,5.7,1,8.842975206611571,26.34,20.57851239669422,18.726876033057852
38,T1,ios,pro,indian,clear,1,20,0,1.34,14,20.6,4.46,0,none,3.61,23.0,30.85,0.0,34.46,12.57,0,0.0,34.46,10.475914103308183,22.758038305281488
36,T1,web,none,mexican,clear,0,10,0,7.06,11,20.36,4.43,0,percent10,4.84,54.5,27.86,2.79,29.91,9.67,1,9.327983951855568,32.7,16.181878970244064,21.755453025743897
24,T2,ios,none,american,cold,0,23,0,3.85,7,8.23,3.93,1,none,4.69,36.6,13.25,0.0,17.94,5.58,0,0.0,17.94,26.14269788182832,10.381544035674471
34,T3,ios,plus,american,rain,3,21,0,4.0,9,17.96,4.05,0,none,5.18,40.9,20.93,0.0,26.11,9.67,1,0.0,26.11,19.839142091152816,21.52310991957105
28,T1,ios,none,chinese,cold,1,10,0,4.88,3,20.55,3.73,0,percent10,4.27,36.5,27.73,2.77,29.23,8.18,0,9.476565172767705,32.0,14.60827916524119,21.6045672254533
30,T1,ios,none,thai,clear,3,0,0,4.32,4,18.47,4.28,0,percent10,3.9,38.3,22.64,2.26,24.28,7.81,0,9.30807248764415,26.54,16.062602965403624,19.717561779242175
46,T1,android,none,chinese,hot,6,3,1,5.88,2,8.91,4.09,0,none,4.85,43.6,15.3,0.0,20.15,8.13,0,0.0,20.15,24.069478908188586,11.054590570719604
44,T1,android,none,indian,clear,5,6,1,3.74,8,19.51,4.59,0,percent20,3.74,37.6,26.77,5.35,25.16,8.41,0,21.263910969793322,30.509999999999998,14.864864864864865,18.261546104928456
43,T2,android,none,indian,clear,5,7,1,7.51,5,17.95,4.24,0,percent10,4.99,44.9,18.01,1.8,21.2,6.81,0,8.49056603773585,23.0,23.537735849056606,20.650966981132076
33,T2,android,none,middle_eastern,hot,3,8,0,4.52,3,14.01,3.98,1,none,3.83,34.9,15.31,0.0,19.14,7.42,0,0.0,19.14,20.010449320794148,16.81346394984326
58,T2,android,none,chinese,clear,0,22,0,4.58,10,12.62,4.25,1,none,4.13,37.7,16.1,0.0,20.23,5.61,0,0.0,20.23,20.415224913494807,15.196401384083043
21,T1,android,plus,mexican,rain,2,16,0,4.27,8,22.77,4.14,2,none,4.79,38.6,24.54,0.0,29.33,9.98,1,0.0,29.33,16.331401295601776,26.488660075008525
32,T2,ios,pro,chinese,hot,0,4,0,7.05,7,21.03,3.98,0,none,4.45,43.8,22.06,0.0,26.51,9.59,0,0.0,26.51,16.786118445869484,24.560120709166355
22,T1,android,none,middle_eastern,hot,0,16,0,3.35,6,22.16,4.19,0,none,3.73,34.8,18.43,0.0,22.16,8.38,0,0.0,22.16,16.832129963898918,25.89
32,T1,android,none,middle_eastern,clear,2,1,0,5.9,7,31.87,3.78,1,none,4.46,42.6,33.83,0.0,38.29,15.65,0,0.0,38.29,11.647949856359363,35.58220161922173
58,T3,android,none,thai,clear,4,1,0,4.66,4,21.63,4.29,0,percent20,3.51,40.8,26.37,5.27,24.61,6.41,0,21.414059325477446,29.88,14.262494920763915,20.083116619260462
33,T2,android,none,american,cold,5,15,1,9.59,8,13.84,4.32,1,none,5.33,57.3,18.92,0.0,24.25,4.08,0,0.0,24.25,21.97938144329897,16.881946391752578
56,T3,web,none,indian,rain,4,5,0,3.49,6,25.73,4.61,0,percent20,4.44,35.4,26.14,5.23,25.35,5.3,0,20.631163708086785,30.580000000000002,17.514792899408285,24.928157790927024
38,T3,android,plus,middle_eastern,clear,1,10,0,7.61,6,18.87,4.3,1,none,4.36,52.4,22.56,0.0,26.92,7.41,0,0.0,26.92,16.196136701337295,21.92621099554235
47,T2,android,plus,italian,clear,5,19,1,5.26,7,18.9,3.89,0,percent10,4.12,38.0,29.01,2.9,30.23,9.1,0,9.59311941779689,33.13,13.628845517697652,19.662752232881243
37,T3,android,none,italian,clear,6,9,1,9.15,6,12.77,3.17,1,percent10,4.83,60.6,15.52,1.55,18.8,3.02,0,8.24468085106383,20.35,25.691489361702125,14.99795744680851
29,T1,web,plus,chinese,cold,4,4,0,4.57,3,25.03,3.85,0,none,4.11,34.1,22.46,0.0,26.57,10.95,0,0.0,26.57,15.46857357922469,28.90178396687994
50,T1,ios,plus,middle_eastern,clear,5,23,1,3.28,6,19.79,4.35,1,percent10,3.97,31.6,26.15,2.62,27.5,6.67,0,9.527272727272727,30.12,14.436363636363636,20.76150909090909
58,T1,android,plus,chinese,hot,6,6,1,3.26,6,26.91,4.67,1,none,3.56,29.1,39.24,0.0,42.8,19.06,0,0.0,42.8,8.317757009345796,29.148308411214956
29,T1,android,none,middle_eastern,clear,5,15,1,4.96,7,22.96,4.28,0,flat3,4.03,39.4,34.13,3.0,35.16,13.51,0,8.532423208191126,38.16,11.461888509670082,23.632605233219568
50,T1,ios,plus,american,clear,6,3,1,4.33,12,16.59,3.95,0,none,3.43,35.6,22.84,0.0,26.27,9.79,0,0.0,26.27,13.056718690521507,18.756109630757518
28,T1,web,plus,american,rain,2,3,0,3.41,5,15.94,4.33,0,none,4.49,36.9,22.12,0.0,26.61,10.03,1,0.0,26.61,16.873355881247655,18.629612927470877
48,T2,android,none,indian,hot,2,18,0,5.02,4,19.74,3.4,0,none,4.02,39.3,22.46,0.0,26.48,8.49,0,0.0,26.48,15.181268882175225,22.736782477341386
51,T2,android,plus,american,clear,1,21,0,0.9,5,27.92,4.26,0,none,2.82,20.8,41.33,0.0,44.15,21.1,0,0.0,44.15,6.387315968289921,29.70333861834655
36,T2,android,plus,middle_eastern,clear,1,0,0,3.88,4,26.83,4.45,2,none,3.57,34.1,31.82,0.0,35.39,12.09,0,0.0,35.39,10.087595365922576,29.536501836677026
48,T1,android,none,italian,rain,3,23,0,4.42,8,28.61,3.97,0,none,5.34,48.7,28.16,0.0,33.5,11.92,0,0.0,33.5,15.940298507462686,33.17051940298507
29,T2,ios,none,mexican,clear,6,7,1,1.5,3,19.28,4.59,0,percent10,2.79,27.6,20.64,2.06,21.37,8.0,0,9.639681796911557,23.43,13.055685540477304,19.938605521759477
21,T1,web,none,indian,clear,1,23,0,2.22,6,24.95,4.74,1,none,3.69,28.3,30.84,0.0,34.53,14.8,0,0.0,34.53,10.686359687228496,27.616246741963508
22,T1,web,plus,mexican,rain,4,12,0,2.31,3,28.54,4.45,0,none,3.84,31.2,27.73,0.0,31.57,12.99,0,0.0,31.57,12.163446309787773,32.01144757681343
36,T1,ios,none,thai,clear,0,18,0,4.19,4,31.59,4.38,0,none,4.05,36.2,38.35,0.0,42.4,17.3,0,0.0,42.4,9.55188679245283,34.607441037735846
55,T1,android,none,italian,rain,6,0,1,3.7,5,22.02,3.03,2,none,4.58,38.2,26.66,0.0,31.24,8.03,0,0.0,31.24,14.660691421254802,25.248284250960307
23,T1,web,none,american,clear,3,3,0,3.73,4,17.3,4.35,0,none,3.27,33.5,23.21,0.0,26.48,9.73,0,0.0,26.48,12.34894259818731,19.436367069486405
37,T3,android,plus,indian,rain,3,22,0,1.51,7,27.55,4.59,1,none,3.72,29.9,26.46,0.0,30.18,12.22,0,0.0,30.18,12.326043737574553,30.94582504970179
47,T2,android,plus,thai,hot,2,3,0,8.03,4,12.68,4.21,0,none,5.21,45.8,13.71,0.0,18.92,4.29,0,0.0,18.92,27.536997885835092,16.17169133192389
26,T2,ios,none,thai,hot,6,20,1,9.34,10,24.93,4.54,0,none,6.58,59.8,35.91,0.0,42.49,13.41,0,0.0,42.49,15.485996705107082,28.790658978583195
48,T1,android,none,chinese,rain,2,2,0,1.77,5,27.7,4.3,0,percent10,3.87,29.8,32.82,3.28,33.41,11.87,0,9.817419934151452,36.69,11.583358275965281,28.18916492068243
30,T3,web,none,italian,rain,0,15,0,3.58,10,24.55,4.27,0,percent10,3.74,42.3,30.6,3.06,31.28,10.02,0,9.782608695652174,34.34,11.956521739130435,25.083695652173915
51,T2,web,none,chinese,clear,3,8,0,3.68,4,12.82,4.42,1,percent10,3.14,30.6,12.28,1.23,14.19,3.93,0,8.668076109936575,15.42,22.128259337561666,14.545595489781537
42,T1,ios,plus,thai,clear,4,10,0,5.53,7,23.21,4.18,0,none,4.36,39.8,26.82,0.0,31.18,11.46,0,0.0,31.18,13.983322642719692,26.45552918537524
40,T2,ios,none,thai,clear,5,17,1,3.25,6,25.01,3.98,0,none,3.3,38.6,26.36,0.0,29.66,11.38,1,0.0,29.66,11.126095751854347,27.792636547538773
25,T2,android,plus,mexican,rain,3,3,0,7.56,6,23.84,4.16,0,none,5.77,52.9,25.95,0.0,31.72,10.35,0,0.0,31.72,18.19041614123581,28.176595208070616
37,T1,android,plus,chinese,clear,1,8,0,2.12,9,22.11,4.13,0,none,2.93,26.8,36.8,0.0,39.73,16.81,0,0.0,39.73,7.37477976340297,23.740563805688396
53,T1,ios,plus,chinese,clear,0,13,0,6.47,4,23.17,4.38,1,none,4.73,43.0,30.26,0.0,34.99,11.84,0,0.0,34.99,13.5181480422978,26.302154901400403
18,T2,ios,none,american,clear,6,8,1,5.42,4,36.97,3.94,0,percent10,4.07,45.3,42.77,4.28,42.56,12.91,0,10.056390977443609,46.84,9.56296992481203,36.787582236842105
49,T1,web,none,mexican,rain,1,5,0,1.9,1,13.73,4.51,0,none,3.65,28.9,15.65,0.0,19.3,7.35,0,0.0,19.3,18.911917098445592,16.32660621761658
38,T1,android,none,mexican,clear,2,1,0,3.48,4,12.06,4.36,1,percent20,3.96,35.5,14.5,2.9,15.56,3.25,0,18.63753213367609,18.46,25.449871465295633,12.881568123393318
48,T1,android,pro,italian,clear,1,15,0,2.03,7,16.22,4.67,0,none,3.27,23.5,22.45,0.0,25.72,12.36,1,0.0,25.72,12.713841368584761,18.282185069984447
45,T3,android,plus,middle_eastern,rain,1,1,0,12.58,8,33.45,4.16,0,none,7.15,74.0,40.64,0.0,47.79,13.87,1,0.0,47.79,14.961288972588408,38.454551161330826
36,T1,ios,plus,chinese,cold,0,3,0,3.9,8,26.2,3.79,1,none,3.46,31.1,32.04,0.0,35.5,14.65,0,0.0,35.5,9.746478873239436,28.75357746478873
30,T1,ios,plus,american,rain,2,5,0,3.19,7,18.53,3.82,0,none,4.44,33.0,21.0,0.0,25.44,9.03,0,0.0,25.44,17.452830188679247,21.764009433962265
44,T1,web,none,american,clear,6,17,1,1.37,7,33.05,4.02,0,none,2.76,28.3,40.35,0.0,43.11,20.32,0,0.0,43.11,6.4022268615170494,35.16593597773138
23,T3,android,none,chinese,hot,1,2,0,5.23,7,11.65,3.88,1,flat3,3.98,38.9,15.51,3.0,16.49,2.27,0,18.19284414796847,19.49,24.1358399029715,12.342359005457855
42,T2,android,plus,indian,clear,6,7,1,3.43,11,17.11,3.7,0,none,3.48,31.1,25.51,0.0,28.99,10.58,0,0.0,28.99,12.00413935839945,19.163908244222146
21,T3,android,none,chinese,clear,4,1,0,6.42,11,11.38,4.32,0,none,3.98,42.6,16.96,0.0,20.94,6.44,0,0.0,20.94,19.00668576886342,13.542960840496658
45,T1,android,pro,chinese,clear,6,12,1,10.32,7,22.29,4.37,0,none,6.0,57.7,26.54,0.0,32.54,11.78,0,0.0,32.54,18.43884449907806,26.400018438844498
44,T1,android,plus,american,clear,4,4,0,6.98,6,24.67,4.17,0,percent20,5.13,49.5,17.68,3.54,19.27,4.11,0,18.370524130773223,22.81,26.621691748832383,26.705563051375197
21,T2,ios,pro,mexican,rain,6,3,1,2.24,2,21.53,4.74,0,flat3,3.43,34.2,19.45,3.0,19.88,6.1,0,15.090543259557347,22.88,17.253521126760564,21.995689134808856
49,T1,android,plus,mexican,clear,3,7,0,3.22,3,29.02,4.24,0,none,3.6,27.4,26.77,0.0,30.37,11.67,0,0.0,30.37,11.853803095159696,32.45997365821535
35,T3,android,none,mexican,hot,5,6,1,1.79,5,16.04,4.13,0,none,2.89,26.9,19.62,0.0,22.51,9.91,0,0.0,22.51,12.838738338516215,18.099333629498
51,T3,ios,none,middle_eastern,rain,0,1,0,2.75,5,16.72,4.15,0,none,3.52,38.1,15.71,0.0,19.23,7.28,0,0.0,19.23,18.30473218928757,19.78055122204888
19,T2,web,none,middle_eastern,clear,6,10,1,7.81,3,20.25,4.51,0,percent10,4.42,54.8,20.41,2.04,22.79,3.52,0,8.95129442738043,24.83,19.394471259324263,22.364743308468626
25,T3,android,plus,indian,clear,0,12,0,2.88,7,31.66,3.77,0,none,3.5,24.7,32.86,0.0,36.36,16.32,0,0.0,36.36,9.625962596259626,34.7075797579758
38,T2,android,none,american,hot,1,10,0,6.46,7,21.21,3.61,1,none,3.84,35.7,36.08,0.0,39.92,16.82,0,0.0,39.92,9.619238476953909,23.250240480961924
25,T1,ios,plus,italian,clear,5,10,1,3.1,7,20.1,4.32,1,none,3.47,31.8,32.8,0.0,36.27,16.36,0,0.0,36.27,9.567135373586986,22.022994210090985
31,T2,ios,none,american,clear,1,23,0,6.89,9,23.24,4.32,0,none,5.48,53.6,25.87,0.0,31.35,10.77,0,0.0,31.35,17.48006379585327,27.302366826156298
45,T1,web,none,middle_eastern,clear,0,6,0,2.2,5,18.34,4.46,0,none,3.43,25.8,28.58,0.0,32.01,14.13,0,0.0,32.01,10.715401437050923,20.305204623555138
24,T3,android,none,mexican,clear,6,8,1,1.96,7,19.96,4.24,1,none,2.73,30.5,24.17,0.0,26.9,10.65,0,0.0,26.9,10.148698884758364,21.98568029739777
46,T1,android,plus,thai,clear,3,12,0,12.51,8,20.76,4.87,0,none,7.39,76.5,23.05,0.0,30.44,7.55,0,0.0,30.44,24.277266754270695,25.7999605781866
22,T1,web,none,mexican,hot,3,2,0,2.34,9,12.27,4.54,0,flat3,3.17,25.3,18.11,3.0,18.28,4.6,0,16.411378555798688,21.28,17.34135667396061,12.384108315098468
25,T2,android,none,indian,clear,2,23,0,7.93,8,14.51,3.44,1,none,5.32,49.7,15.55,0.0,20.87,4.88,0,0.0,20.87,25.49113560134164,18.208763775754672
42,T1,android,none,indian,clear,5,12,1,5.82,12,28.78,3.77,0,percent10,4.47,44.3,26.05,2.61,27.91,8.47,0,9.35148692225009,30.52,16.01576495879613,30.69797921891795
51,T1,web,none,italian,hot,2,16,0,2.68,5,21.41,3.6,1,none,3.42,30.0,19.02,0.0,22.44,7.24,0,0.0,22.44,15.240641711229946,24.67302139037433
25,T2,android,pro,american,hot,3,7,0,2.71,5,21.5,4.28,0,none,3.23,27.5,28.16,0.0,31.39,13.22,0,0.0,31.39,10.289901242433896,23.71232876712329
30,T1,ios,none,italian,rain,0,16,0,3.56,6,19.78,4.32,0,none,4.19,38.6,25.02,0.0,29.21,10.55,0,0.0,29.21,14.344402601848682,22.61732283464567
56,T2,web,none,mexican,clear,2,21,0,8.04,5,16.64,4.85,0,none,5.54,63.5,16.25,0.0,21.79,5.05,0,0.0,21.79,25.424506654428637,20.870637907296924
59,T1,android,none,mexican,cold,0,13,0,3.18,6,19.84,3.99,0,none,3.29,33.2,25.62,0.0,28.91,11.73,0,0.0,28.91,11.380145278450362,22.09782082324455
42,T1,ios,none,italian,clear,1,5,0,6.44,7,17.31,3.94,0,flat3,4.61,44.0,18.58,3.0,20.19,5.98,0,14.85884101040119,23.19,22.83308568598316,18.69034175334324
36,T1,android,none,mexican,clear,2,16,0,5.39,8,21.09,4.34,0,none,4.44,40.1,21.99,0.0,26.43,9.71,0,0.0,26.43,16.799091940976165,24.632928490351873
32,T2,web,none,thai,rain,5,20,1,5.49,5,12.03,3.89,0,none,5.6,50.7,16.64,0.0,22.24,7.6,0,0.0,22.24,25.179856115107913,15.059136690647481
43,T3,web,none,american,clear,5,16,1,12.78,8,22.5,4.16,1,percent10,7.23,81.2,34.23,3.42,38.04,9.44,1,8.990536277602523,41.46,19.006309148264986,24.75354889589905
42,T1,web,none,american,rain,3,15,0,6.12,8,19.1,4.57,1,percent10,5.18,44.4,19.43,1.94,22.67,5.97,0,8.557565063961182,24.610000000000003,22.849580943978822,21.829775033083372
30,T3,android,none,american,cold,6,11,1,5.44,4,10.65,4.52,0,percent20,4.15,43.1,11.05,2.21,12.99,2.67,0,17.013086989992303,15.2,31.947652040030793,12.2405311778291
18,T2,ios,plus,mexican,clear,2,4,0,1.37,6,18.78,4.62,1,flat3,3.0,18.4,20.56,3.0,20.56,6.37,0,14.591439688715955,23.56,14.591439688715955,18.78
24,T2,web,none,thai,clear,3,17,0,9.33,6,15.97,3.79,0,flat3,6.22,58.4,20.08,3.0,23.3,6.44,0,12.875536480686694,26.3,26.69527896995708,18.17701287553648
58,T2,ios,plus,chinese,clear,4,9,0,6.99,6,26.55,4.45,0,percent20,4.94,46.5,30.87,6.17,29.64,5.2,0,20.81646423751687,35.81,16.666666666666668,25.44822874493927
35,T2,ios,plus,chinese,clear,1,5,0,5.31,11,19.5,4.25,0,none,3.72,34.0,21.59,0.0,25.31,8.34,0,0.0,25.31,14.69774792572106,22.366060845515605
38,T3,android,plus,middle_eastern,rain,2,11,0,3.54,7,15.78,5.0,0,none,3.8,32.3,17.87,0.0,21.67,8.47,0,0.0,21.67,17.535763728657127,18.547143516382093
37,T2,web,none,thai,cold,6,0,1,1.41,8,6.34,4.5,1,none,2.55,27.0,9.9,0.0,12.45,4.56,0,0.0,12.45,20.481927710843372,7.63855421686747
50,T2,android,plus,indian,rain,3,12,0,6.03,9,17.0,4.25,0,percent10,5.15,48.0,25.42,2.54,28.03,5.63,0,9.061719586157688,30.57,18.373171601855155,18.58294684266857
20,T1,android,plus,italian,cold,6,13,1,4.37,5,28.76,4.61,0,percent10,4.38,33.1,40.31,4.03,40.66,13.68,0,9.911460895228727,44.69,10.772257747171668,29.00756517461879
21,T1,web,pro,middle_eastern,clear,4,9,0,12.19,6,24.46,4.45,0,none,6.61,65.4,25.51,0.0,32.12,10.04,1,0.0,32.12,20.579078455790786,29.493642590286427
29,T2,web,plus,indian,clear,1,16,0,6.46,4,15.28,4.52,0,none,4.26,44.6,12.86,0.0,17.12,6.02,0,0.0,17.12,24.883177570093455,19.08214953271028
38,T1,web,none,mexican,clear,3,14,0,4.74,9,18.43,4.43,0,none,4.36,39.2,25.73,0.0,30.09,12.31,0,0.0,30.09,14.489863742107016,21.100481887670323
46,T1,android,pro,american,hot,2,8,0,14.52,6,22.18,4.12,0,none,7.27,74.3,21.71,0.0,28.98,7.55,0,0.0,28.98,25.086266390614213,27.74413388543823
38,T1,android,plus,middle_eastern,clear,6,17,1,4.36,7,31.11,4.12,1,none,4.17,35.0,39.72,0.0,43.89,16.0,0,0.0,43.89,9.501025290498974,34.06576896787423
36,T1,android,none,italian,clear,2,2,0,11.55,8,19.53,4.5,0,none,6.3,55.0,28.4,0.0,34.7,11.16,1,0.0,34.7,18.155619596541786,23.07579250720461
57,T2,android,none,middle_eastern,clear,3,12,0,1.24,8,15.11,4.03,1,flat3,2.78,22.0,20.68,3.0,20.46,6.39,0,14.662756598240467,23.46,13.587487781036167,14.947526881720432
24,T2,web,pro,american,clear,4,3,0,16.3,8,22.58,4.31,0,none,8.03,85.9,21.24,0.0,29.27,5.36,1,0.0,29.27,27.43423300307482,28.774649812094292
42,T1,ios,none,italian,rain,6,14,1,8.01,9,23.29,4.43,0,none,5.9,60.5,34.38,0.0,40.28,13.63,1,0.0,40.28,14.64746772591857,26.701395233366434
40,T1,android,plus,american,hot,3,0,0,2.5,7,26.25,4.05,1,percent10,2.99,27.4,36.47,3.65,35.81,10.56,0,10.192683607930745,39.46,8.349623010332309,25.766196593130413
37,T1,android,none,american,clear,5,20,1,13.57,11,23.94,4.41,0,flat3,7.67,90.0,30.61,3.0,35.28,7.95,0,8.503401360544217,38.28,21.740362811791382,27.108928571428574
51,T1,android,plus,chinese,clear,0,0,0,1.06,5,34.52,4.26,0,percent20,2.56,20.0,33.88,6.78,29.66,7.74,0,22.85906945380985,36.44,8.631153068105192,29.608523263654753
29,T2,web,none,indian,clear,6,11,1,1.99,5,11.02,4.12,0,none,2.96,25.1,13.78,0.0,16.74,6.74,0,0.0,16.74,17.682198327359618,12.96857825567503
58,T2,ios,plus,american,clear,1,15,0,5.91,6,19.68,4.52,0,none,4.51,38.9,22.49,0.0,27.0,10.41,1,0.0,27.0,16.703703703703702,22.967288888888888
31,T2,android,none,indian,clear,5,9,1,9.37,3,18.19,3.81,0,percent10,5.67,65.2,23.92,2.39,27.2,7.97,0,8.786764705882353,29.59,20.84558823529412,20.3835
40,T2,android,pro,american,rain,3,5,0,5.36,10,12.76,3.81,0,none,4.86,47.8,16.04,0.0,20.9,6.81,0,0.0,20.9,23.253588516746415,15.727157894736843
39,T3,android,none,italian,rain,4,5,0,1.47,6,11.57,4.27,0,none,3.3,26.7,15.58,0.0,18.88,7.15,0,0.0,18.88,17.478813559322035,13.59229872881356
