order_id,age,city_tier,device,membership,cuisine,weather,day_of_week,hour,is_weekend,distance_km,prior_orders_90d,avg_basket_90d,rating_avg,support_tickets_30d,promo_type,delivery_fee,eta_minutes,basket_value,discount_amount,order_total,net_margin_usd,complaint_within_48h
100195,21,T1,android,plus,mexican,rain,2,16,0,4.27,8,22.77,4.14,2,none,4.79,38.6,24.54,0.0,29.33,9.98,1
100196,32,T2,ios,pro,chinese,hot,0,4,0,7.05,7,21.03,3.98,0,none,4.45,43.8,22.06,0.0,26.51,9.59,0
100197,22,T1,android,none,middle_eastern,hot,0,16,0,3.35,6,22.16,4.19,0,none,3.73,34.8,18.43,0.0,22.16,8.38,0
100198,32,T1,android,none,middle_eastern,clear,2,1,0,5.9,7,31.87,3.78,1,none,4.46,42.6,33.83,0.0,38.29,15.65,0
100199,58,T3,android,none,thai,clear,4,1,0,4.66,4,21.63,4.29,0,percent20,3.51,40.8,26.37,5.27,24.61,6.41,0
100200,33,T2,android,none,american,cold,5,15,1,9.59,8,13.84,4.32,1,none,5.33,57.3,18.92,0.0,24.25,4.08,0
100201,56,T3,web,none,indian,rain,4,5,0,3.49,6,25.73,4.61,0,percent20,4.44,35.4,26.14,5.23,25.35,5.3,0
100202,38,T3,android,plus,middle_eastern,clear,1,10,0,7.61,6,18.87,4.3,1,none,4.36,52.4,22.56,0.0,26.92,7.41,0
100203,47,T2,android,plus,italian,clear,5,19,1,5.26,7,18.9,3.89,0,percent10,4.12,38.0,29.01,2.9,30.23,9.1,0
100204,37,T3,android,none,italian,clear,6,9,1,9.15,6,12.77,3.17,1,percent10,4.83,60.6,15.52,1.55,18.8,3.02,0
100205,29,T1,web,plus,chinese,cold,4,4,0,4.57,3,25.03,3.85,0,none,4.11,34.1,22.46,0.0,26.57,10.95,0
100206,50,T1,ios,plus,middle_eastern,clear,5,23,1,3.28,6,19.79,4.35,1,percent10,3.97,31.6,26.15,2.62,27.5,6.67,0
100207,58,T1,android,plus,chinese,hot,6,6,1,3.26,6,26.91,4.67,1,none,3.56,29.1,39.24,0.0,42.8,19.06,0
100208,29,T1,android,none,middle_eastern,clear,5,15,1,4.96,7,22.96,4.28,0,flat3,4.03,39.4,34.13,3.0,35.16,13.51,0
100209,50,T1,ios,plus,american,clear,6,3,1,4.33,12,16.59,3.95,0,none,3.43,35.6,22.84,0.0,26.27,9.79,0
100210,28,T1,web,plus,american,rain,2,3,0,3.41,5,15.94,4.33,0,none,4.49,36.9,22.12,0.0,26.61,10.03,1
100211,48,T2,android,none,indian,hot,2,18,0,5.02,4,19.74,3.4,0,none,4.02,39.3,22.46,0.0,26.48,8.49,0
100212,51,T2,android,plus,american,clear,1,21,0,0.9,5,27.92,4.26,0,none,2.82,20.8,41.33,0.0,44.15,21.1,0
100213,36,T2,android,plus,middle_eastern,clear,1,0,0,3.88,4,26.83,4.45,2,none,3.57,34.1,31.82,0.0,35.39,12.09,0
100214,48,T1,android,none,italian,rain,3,23,0,4.42,8,28.61,3.97,0,none,5.34,48.7,28.16,0.0,33.5,11.92,0
100215,29,T2,ios,none,mexican,clear,6,7,1,1.5,3,19.28,4.59,0,percent10,2.79,27.6,20.64,2.06,21.37,8.0,0
100216,21,T1,web,none,indian,clear,1,23,0,2.22,6,24.95,4.74,1,none,3.69,28.3,30.84,0.0,34.53,14.8,0
100217,22,T1,web,plus,mexican,rain,4,12,0,2.31,3,28.54,4.45,0,none,3.84,31.2,27.73,0.0,31.57,12.99,0
100218,36,T1,ios,none,thai,clear,0,18,0,4.19,4,31.59,4.38,0,none,4.05,36.2,38.35,0.0,42.4,17.3,0
100219,55,T1,android,none,italian,rain,6,0,1,3.7,5,22.02,3.03,2,none,4.58,38.2,26.66,0.0,31.24,8.03,0
100220,23,T1,web,none,american,clear,3,3,0,3.73,4,17.3,4.35,0,none,3.27,33.5,23.21,0.0,26.48,9.73,0
100221,37,T3,android,plus,indian,rain,3,22,0,1.51,7,27.55,4.59,1,none,3.72,29.9,26.46,0.0,30.18,12.22,0
100222,47,T2,android,plus,thai,hot,2,3,0,8.03,4,12.68,4.21,0,none,5.21,45.8,13.71,0.0,18.92,4.29,0
100223,26,T2,ios,none,thai,hot,6,20,1,9.34,10,24.93,4.54,0,none,6.58,59.8,35.91,0.0,42.49,13.41,0
100224,48,T1,android,none,chinese,rain,2,2,0,1.77,5,27.7,4.3,0,percent10,3.87,29.8,32.82,3.28,33.41,11.87,0
100225,30,T3,web,none,italian,rain,0,15,0,3.58,10,24.55,4.27,0,percent10,3.74,42.3,30.6,3.06,31.28,10.02,0
100226,51,T2,web,none,chinese,clear,3,8,0,3.68,4,12.82,4.42,1,percent10,3.14,30.6,12.28,1.23,14.19,3.93,0
100227,42,T1,ios,plus,thai,clear,4,10,0,5.53,7,23.21,4.18,0,none,4.36,39.8,26.82,0.0,31.18,11.46,0
100228,40,T2,ios,none,thai,clear,5,17,1,3.25,6,25.01,3.98,0,none,3.3,38.6,26.36,0.0,29.66,11.38,1
100229,25,T2,android,plus,mexican,rain,3,3,0,7.56,6,23.84,4.16,0,none,5.77,52.9,25.95,0.0,31.72,10.35,0
100230,37,T1,android,plus,chinese,clear,1,8,0,2.12,9,22.11,4.13,0,none,2.93,26.8,36.8,0.0,39.73,16.81,0
100231,53,T1,ios,plus,chinese,clear,0,13,0,6.47,4,23.17,4.38,1,none,4.73,43.0,30.26,0.0,34.99,11.84,0
100232,18,T2,ios,none,american,clear,6,8,1,5.42,4,36.97,3.94,0,percent10,4.07,45.3,42.77,4.28,42.56,12.91,0
100233,49,T1,web,none,mexican,rain,1,5,0,1.9,1,13.73,4.51,0,none,3.65,28.9,15.65,0.0,19.3,7.35,0
100234,38,T1,android,none,mexican,clear,2,1,0,3.48,4,12.06,4.36,1,percent20,3.96,35.5,14.5,2.9,15.56,3.25,0
100235,48,T1,android,pro,italian,clear,1,15,0,2.03,7,16.22,4.67,0,none,3.27,23.5,22.45,0.0,25.72,12.36,1
100236,45,T3,android,plus,middle_eastern,rain,1,1,0,12.58,8,33.45,4.16,0,none,7.15,74.0,40.64,0.0,47.79,13.87,1
100237,36,T1,ios,plus,chinese,cold,0,3,0,3.9,8,26.2,3.79,1,none,3.46,31.1,32.04,0.0,35.5,14.65,0
100238,30,T1,ios,plus,american,rain,2,5,0,3.19,7,18.53,3.82,0,none,4.44,33.0,21.0,0.0,25.44,9.03,0
100239,44,T1,web,none,american,clear,6,17,1,1.37,7,33.05,4.02,0,none,2.76,28.3,40.35,0.0,43.11,20.32,0
100240,23,T3,android,none,chinese,hot,1,2,0,5.23,7,11.65,3.88,1,flat3,3.98,38.9,15.51,3.0,16.49,2.27,0
100241,42,T2,android,plus,indian,clear,6,7,1,3.43,11,17.11,3.7,0,none,3.48,31.1,25.51,0.0,28.99,10.58,0
100242,21,T3,android,none,chinese,clear,4,1,0,6.42,11,11.38,4.32,0,none,3.98,42.6,16.96,0.0,20.94,6.44,0
100243,45,T1,android,pro,chinese,clear,6,12,1,10.32,7,22.29,4.37,0,none,6.0,57.7,26.54,0.0,32.54,11.78,0
100244,44,T1,android,plus,american,clear,4,4,0,6.98,6,24.67,4.17,0,percent20,5.13,49.5,17.68,3.54,19.27,4.11,0
100245,21,T2,ios,pro,mexican,rain,6,3,1,2.24,2,21.53,4.74,0,flat3,3.43,34.2,19.45,3.0,19.88,6.1,0
100246,49,T1,android,plus,mexican,clear,3,7,0,3.22,3,29.02,4.24,0,none,3.6,27.4,26.77,0.0,30.37,11.67,0
100247,35,T3,android,none,mexican,hot,5,6,1,1.79,5,16.04,4.13,0,none,2.89,26.9,19.62,0.0,22.51,9.91,0
100248,51,T3,ios,none,middle_eastern,rain,0,1,0,2.75,5,16.72,4.15,0,none,3.52,38.1,15.71,0.0,19.23,7.28,0
100249,19,T2,web,none,middle_eastern,clear,6,10,1,7.81,3,20.25,4.51,0,percent10,4.42,54.8,20.41,2.04,22.79,3.52,0
100250,25,T3,android,plus,indian,clear,0,12,0,2.88,7,31.66,3.77,0,none,3.5,24.7,32.86,0.0,36.36,16.32,0
100251,38,T2,android,none,american,hot,1,10,0,6.46,7,21.21,3.61,1,none,3.84,35.7,36.08,0.0,39.92,16.82,0
100252,25,T1,ios,plus,italian,clear,5,10,1,3.1,7,20.1,4.32,1,none,3.47,31.8,32.8,0.0,36.27,16.36,0
100253,31,T2,ios,none,american,clear,1,23,0,6.89,9,23.24,4.32,0,none,5.48,53.6,25.87,0.0,31.35,10.77,0
100254,45,T1,web,none,middle_eastern,clear,0,6,0,2.2,5,18.34,4.46,0,none,3.43,25.8,28.58,0.0,32.01,14.13,0
100255,24,T3,android,none,mexican,clear,6,8,1,1.96,7,19.96,4.24,1,none,2.73,30.5,24.17,0.0,26.9,10.65,0
100256,46,T1,android,plus,thai,clear,3,12,0,12.51,8,20.76,4.87,0,none,7.39,76.5,23.05,0.0,30.44,7.55,0
100257,22,T1,web,none,mexican,hot,3,2,0,2.34,9,12.27,4.54,0,flat3,3.17,25.3,18.11,3.0,18.28,4.6,0
100258,25,T2,android,none,indian,clear,2,23,0,7.93,8,14.51,3.44,1,none,5.32,49.7,15.55,0.0,20.87,4.88,0
100259,42,T1,android,none,indian,clear,5,12,1,5.82,12,28.78,3.77,0,percent10,4.47,44.3,26.05,2.61,27.91,8.47,0
100260,51,T1,web,none,italian,hot,2,16,0,2.68,5,21.41,3.6,1,none,3.42,30.0,19.02,0.0,22.44,7.24,0
100261,25,T2,android,pro,american,hot,3,7,0,2.71,5,21.5,4.28,0,none,3.23,27.5,28.16,0.0,31.39,13.22,0
100262,30,T1,ios,none,italian,rain,0,16,0,3.56,6,19.78,4.32,0,none,4.19,38.6,25.02,0.0,29.21,10.55,0
100263,56,T2,web,none,mexican,clear,2,21,0,8.04,5,16.64,4.85,0,none,5.54,63.5,16.25,0.0,21.79,5.05,0
100264,59,T1,android,none,mexican,cold,0,13,0,3.18,6,19.84,3.99,0,none,3.29,33.2,25.62,0.0,28.91,11.73,0
100265,42,T1,ios,none,italian,clear,1,5,0,6.44,7,17.31,3.94,0,flat3,4.61,44.0,18.58,3.0,20.19,5.98,0
100266,36,T1,android,none,mexican,clear,2,16,0,5.39,8,21.09,4.34,0,none,4.44,40.1,21.99,0.0,26.43,9.71,0
100267,32,T2,web,none,thai,rain,5,20,1,5.49,5,12.03,3.89,0,none,5.6,50.7,16.64,0.0,22.24,7.6,0
100268,43,T3,web,none,american,clear,5,16,1,12.78,8,22.5,4.16,1,percent10,7.23,81.2,34.23,3.42,38.04,9.44,1
100269,42,T1,web,none,american,rain,3,15,0,6.12,8,19.1,4.57,1,percent10,5.18,44.4,19.43,1.94,22.67,5.97,0
100270,30,T3,android,none,american,cold,6,11,1,5.44,4,10.65,4.52,0,percent20,4.15,43.1,11.05,2.21,12.99,2.67,0
100271,18,T2,ios,plus,mexican,clear,2,4,0,1.37,6,18.78,4.62,1,flat3,3.0,18.4,20.56,3.0,20.56,6.37,0
100272,24,T2,web,none,thai,clear,3,17,0,9.33,6,15.97,3.79,0,flat3,6.22,58.4,20.08,3.0,23.3,6.44,0
100273,58,T2,ios,plus,chinese,clear,4,9,0,6.99,6,26.55,4.45,0,percent20,4.94,46.5,30.87,6.17,29.64,5.2,0
100274,35,T2,ios,plus,chinese,clear,1,5,0,5.31,11,19.5,4.25,0,none,3.72,34.0,21.59,0.0,25.31,8.34,0
100275,38,T3,android,plus,middle_eastern,rain,2,11,0,3.54,7,15.78,5.0,0,none,3.8,32.3,17.87,0.0,21.67,8.47,0
100276,37,T2,web,none,thai,cold,6,0,1,1.41,8,6.34,4.5,1,none,2.55,27.0,9.9,0.0,12.45,4.56,0
100277,50,T2,android,plus,indian,rain,3,12,0,6.03,9,17.0,4.25,0,percent10,5.15,48.0,25.42,2.54,28.03,5.63,0
100278,20,T1,android,plus,italian,cold,6,13,1,4.37,5,28.76,4.61,0,percent10,4.38,33.1,40.31,4.03,40.66,13.68,0
100279,21,T1,web,pro,middle_eastern,clear,4,9,0,12.19,6,24.46,4.45,0,none,6.61,65.4,25.51,0.0,32.12,10.04,1
100280,29,T2,web,plus,indian,clear,1,16,0,6.46,4,15.28,4.52,0,none,4.26,44.6,12.86,0.0,17.12,6.02,0
100281,38,T1,web,none,mexican,clear,3,14,0,4.74,9,18.43,4.43,0,none,4.36,39.2,25.73,0.0,30.09,12.31,0
100282,46,T1,android,pro,american,hot,2,8,0,14.52,6,22.18,4.12,0,none,7.27,74.3,21.71,0.0,28.98,7.55,0
100283,38,T1,android,plus,middle_eastern,clear,6,17,1,4.36,7,31.11,4.12,1,none,4.17,35.0,39.72,0.0,43.89,16.0,0
100284,36,T1,android,none,italian,clear,2,2,0,11.55,8,19.53,4.5,0,none,6.3,55.0,28.4,0.0,34.7,11.16,1
100285,57,T2,android,none,middle_eastern,clear,3,12,0,1.24,8,15.11,4.03,1,flat3,2.78,22.0,20.68,3.0,20.46,6.39,0
100286,24,T2,web,pro,american,clear,4,3,0,16.3,8,22.58,4.31,0,none,8.03,85.9,21.24,0.0,29.27,5.36,1
100287,42,T1,ios,none,italian,rain,6,14,1,8.01,9,23.29,4.43,0,none,5.9,60.5,34.38,0.0,40.28,13.63,1
100288,40,T1,android,plus,american,hot,3,0,0,2.5,7,26.25,4.05,1,percent10,2.99,27.4,36.47,3.65,35.81,10.56,0
100289,37,T1,android,none,american,clear,5,20,1,13.57,11,23.94,4.41,0,flat3,7.67,90.0,30.61,3.0,35.28,7.95,0
100290,51,T1,android,plus,chinese,clear,0,0,0,1.06,5,34.52,4.26,0,percent20,2.56,20.0,33.88,6.78,29.66,7.74,0
100291,29,T2,web,none,indian,clear,6,11,1,1.99,5,11.02,4.12,0,none,2.96,25.1,13.78,0.0,16.74,6.74,0
100292,58,T2,ios,plus,american,clear,1,15,0,5.91,6,19.68,4.52,0,none,4.51,38.9,22.49,0.0,27.0,10.41,1
100293,31,T2,android,none,indian,clear,5,9,1,9.37,3,18.19,3.81,0,percent10,5.67,65.2,23.92,2.39,27.2,7.97,0
100294,40,T2,android,pro,american,rain,3,5,0,5.36,10,12.76,3.81,0,none,4.86,47.8,16.04,0.0,20.9,6.81,0
100295,39,T3,android,none,italian,rain,4,5,0,1.47,6,11.57,4.27,0,none,3.3,26.7,15.58,0.0,18.88,7.15,0
100296,53,T2,android,none,thai,rain,0,20,0,2.66,9,16.71,3.86,0,flat3,4.62,34.9,22.63,3.0,24.25,8.08,0
100297,36,T2,web,none,thai,hot,3,3,0,3.13,2,16.07,4.7,0,percent10,3.18,30.7,16.87,1.69,18.36,6.17,0
100298,29,T2,ios,none,indian,clear,0,17,0,5.74,2,15.17,4.14,0,none,4.26,44.8,16.73,0.0,20.99,6.78,0
100299,18,T1,android,pro,indian,hot,3,7,0,4.05,4,10.89,3.77,0,percent10,3.5,30.5,12.69,1.27,14.92,6.4,0
100300,33,T3,ios,none,thai,rain,2,0,0,8.91,9,11.53,4.2,0,percent10,5.66,63.9,14.37,1.44,18.59,3.13,0
100301,52,T1,android,none,mexican,clear,1,9,0,1.41,5,16.02,4.88,0,none,2.94,19.3,19.46,0.0,22.4,9.25,0
100302,18,T1,android,plus,indian,clear,3,2,0,6.48,3,20.16,3.94,0,none,4.29,42.2,23.45,0.0,27.74,9.58,0
100303,55,T3,ios,none,middle_eastern,clear,1,18,0,2.0,5,19.95,4.04,0,none,2.73,24.2,19.0,0.0,21.73,8.53,0
100304,40,T2,android,none,chinese,clear,0,18,0,10.43,5,16.62,4.45,1,none,6.08,60.5,19.39,0.0,25.47,7.41,0
100305,23,T1,android,plus,middle_eastern,clear,0,5,0,6.53,6,17.57,4.75,1,none,4.49,38.3,19.78,0.0,24.27,5.94,0
100306,30,T1,web,none,indian,clear,2,18,0,4.06,3,21.51,3.9,1,percent10,3.9,35.1,25.75,2.58,27.07,11.11,0
100307,41,T1,web,plus,chinese,cold,5,16,1,3.45,6,23.11,3.99,0,none,3.31,34.3,29.12,0.0,32.43,14.44,0
100308,31,T2,android,plus,mexican,hot,4,16,0,5.58,4,14.8,3.71,0,none,4.27,39.5,21.19,0.0,25.46,8.51,0
100309,22,T1,ios,none,mexican,rain,0,1,0,8.74,4,31.14,4.25,0,percent10,6.09,65.5,32.4,3.24,35.25,9.28,1
100310,45,T3,android,none,thai,hot,3,3,0,5.41,3,6.0,4.34,1,percent10,3.67,41.1,6.23,0.62,9.28,1.88,0
100311,46,T3,ios,plus,chinese,cold,4,3,0,4.04,5,24.35,4.57,0,none,3.34,32.8,25.96,0.0,29.3,10.23,0
100312,22,T2,android,none,chinese,clear,1,19,0,2.34,8,23.62,4.4,1,none,2.8,26.7,23.56,0.0,26.36,11.01,0
100313,29,T2,ios,plus,chinese,clear,0,7,0,3.92,4,26.59,4.29,0,none,3.74,32.9,18.74,0.0,22.48,8.2,0
100314,28,T1,android,none,mexican,rain,1,12,0,8.78,11,21.32,4.34,0,percent10,6.32,58.6,25.86,2.59,29.59,10.54,0
100315,45,T1,web,none,middle_eastern,cold,0,11,0,7.17,6,11.15,4.46,0,percent20,5.22,47.0,14.96,2.99,17.19,4.49,0
100316,48,T2,web,plus,mexican,hot,1,23,0,9.52,7,32.09,3.84,1,none,5.38,61.8,37.05,0.0,42.43,11.86,0
100317,48,T1,android,none,middle_eastern,clear,3,4,0,2.26,11,11.19,4.34,1,none,3.36,30.8,15.97,0.0,19.33,6.22,0
100318,57,T1,ios,none,chinese,rain,5,18,1,1.46,7,12.92,3.67,0,none,3.35,32.4,17.35,0.0,20.7,8.19,0
100319,50,T1,android,none,chinese,clear,6,2,1,6.77,14,16.12,4.65,0,percent10,4.75,50.8,24.32,2.43,26.64,7.65,0
100320,31,T1,ios,plus,indian,clear,4,23,0,1.69,5,13.95,4.88,1,percent10,3.99,23.3,17.55,1.76,19.78,7.48,1
100321,22,T1,android,none,chinese,clear,2,13,0,9.52,13,11.8,4.05,0,none,5.18,55.3,16.46,0.0,21.64,6.28,1
100322,43,T2,android,none,italian,rain,6,6,1,6.91,7,12.81,4.36,2,percent10,5.42,46.4,18.88,1.89,22.41,5.15,0
100323,56,T3,ios,none,italian,clear,6,9,1,5.3,3,6.45,4.54,0,none,3.61,45.0,9.67,0.0,13.28,4.31,0
100324,58,T2,android,pro,thai,clear,2,17,0,2.06,5,20.99,4.8,2,percent10,2.82,23.4,28.24,2.82,28.24,11.03,0
100325,27,T3,android,none,mexican,rain,0,9,0,4.38,10,15.46,4.21,0,none,4.07,47.3,15.81,0.0,19.88,6.11,0
100326,27,T1,android,none,thai,clear,3,1,0,3.93,9,17.8,4.01,0,none,3.17,32.7,28.58,0.0,31.75,12.79,0
100327,19,T3,android,none,indian,hot,3,7,0,5.45,6,19.78,4.42,0,none,4.03,40.9,23.95,0.0,27.98,8.93,0
100328,23,T2,android,none,middle_eastern,clear,4,21,0,11.35,8,17.32,4.71,0,flat3,6.68,71.2,17.69,3.0,21.37,3.67,0
100329,41,T1,ios,none,chinese,rain,1,8,0,2.28,6,15.37,4.28,0,percent20,3.77,39.5,18.98,3.8,18.95,5.21,0
100330,40,T3,ios,plus,indian,clear,3,11,0,3.54,4,23.01,4.73,0,percent10,3.48,28.5,22.71,2.27,23.92,7.95,0
100331,33,T1,android,plus,italian,cold,2,4,0,4.11,7,19.83,4.61,0,percent10,3.96,31.7,27.86,2.79,29.03,10.23,0
100332,31,T1,android,none,thai,cold,3,0,0,9.89,11,14.41,4.51,0,none,5.86,60.2,18.34,0.0,24.2,8.16,0
100333,52,T1,ios,none,chinese,clear,0,6,0,4.68,4,18.39,4.24,0,percent10,4.17,36.8,19.46,1.95,21.68,6.7,0
100334,37,T1,ios,none,chinese,rain,3,20,0,6.5,4,26.88,4.17,1,flat3,6.17,55.9,34.33,3.0,37.5,9.47,0
100335,51,T1,web,none,american,hot,0,13,0,10.38,8,15.83,4.85,0,none,6.02,62.3,20.06,0.0,26.08,7.12,0
100336,58,T2,android,none,american,clear,5,9,1,5.29,4,21.97,3.95,0,none,4.16,47.0,16.39,0.0,20.55,6.5,0
100337,31,T3,android,none,american,rain,4,12,0,3.57,9,12.13,4.43,0,percent10,4.11,38.3,17.48,1.75,19.84,6.56,0
100338,26,T1,ios,plus,chinese,hot,6,19,1,9.12,3,21.59,4.41,2,none,5.46,60.2,26.54,0.0,32.0,6.43,0
100339,58,T2,android,none,mexican,clear,4,21,0,11.1,12,19.69,4.37,0,percent10,6.3,66.5,23.89,2.39,27.8,6.05,0
100340,44,T1,android,none,thai,cold,6,7,1,6.19,8,14.04,3.87,0,flat3,4.38,48.9,22.22,3.0,23.6,6.49,0
100341,30,T3,android,pro,mexican,clear,1,19,0,2.84,9,18.12,4.28,0,percent20,2.83,27.9,23.86,4.77,21.92,6.36,0
100342,44,T1,web,none,chinese,cold,0,19,0,3.35,8,13.57,4.06,0,percent10,3.54,31.9,24.44,2.44,25.54,7.1,0
100343,39,T1,android,none,american,cold,6,0,1,11.03,5,14.12,4.58,0,none,6.45,63.9,17.39,0.0,23.84,6.54,0
100344,56,T2,ios,none,middle_eastern,clear,4,21,0,6.9,9,17.94,4.34,0,flat3,5.39,51.9,24.44,3.0,26.83,5.78,0
100345,28,T2,ios,pro,chinese,clear,4,5,0,3.72,3,29.87,4.77,0,none,3.55,28.8,28.6,0.0,32.15,13.48,0
100346,59,T2,android,none,thai,rain,2,18,0,1.34,5,20.53,4.75,0,flat3,3.7,31.0,25.09,3.0,25.79,10.35,0
100347,57,T2,web,none,middle_eastern,hot,2,21,0,6.99,8,18.23,4.11,1,none,4.79,51.5,25.5,0.0,30.29,9.03,0
100348,25,T2,ios,none,mexican,clear,4,13,0,6.21,6,26.55,4.75,1,percent10,4.65,50.9,27.0,2.7,28.95,8.31,0
100349,24,T1,android,none,indian,clear,2,7,0,6.91,4,11.39,4.04,1,percent10,5.1,49.8,19.94,1.99,23.05,4.51,0
100350,40,T1,ios,none,thai,hot,0,20,0,2.57,12,27.34,4.72,0,none,3.48,26.8,37.5,0.0,40.98,17.69,0
100351,19,T1,android,none,middle_eastern,clear,2,11,0,3.58,2,17.05,3.84,0,flat3,3.4,30.8,19.37,3.0,19.77,6.23,0
100352,30,T1,android,plus,chinese,rain,2,18,0,8.4,9,23.18,4.77,1,none,5.89,56.7,17.67,0.0,23.56,6.92,0
100353,36,T1,ios,plus,indian,rain,5,16,1,0.89,8,25.58,4.0,0,none,3.61,27.4,32.19,0.0,35.8,14.17,0
100354,58,T2,ios,none,chinese,cold,2,7,0,3.55,6,21.02,4.13,0,flat3,2.97,33.7,29.26,3.0,29.23,9.68,0
100355,59,T1,android,none,american,clear,3,13,0,1.61,7,17.16,4.19,0,percent10,3.01,22.6,22.93,2.29,23.65,8.5,0
100356,24,T2,web,none,mexican,cold,4,4,0,2.37,4,23.13,4.04,0,none,3.13,24.5,28.12,0.0,31.25,12.47,0
100357,55,T2,ios,none,indian,rain,0,0,0,7.63,6,15.7,4.73,0,percent10,6.29,52.3,17.59,1.76,22.12,7.38,0
100358,21,T2,ios,plus,thai,cold,4,16,0,4.0,5,17.87,3.65,1,none,3.92,37.2,19.78,0.0,23.7,10.28,0
100359,49,T2,android,none,american,clear,1,4,0,2.09,6,17.85,4.43,1,none,2.86,28.8,20.14,0.0,23.0,8.03,0
100360,53,T1,android,plus,chinese,rain,6,12,1,5.9,7,24.58,4.46,2,none,5.07,47.3,28.76,0.0,33.83,11.39,0
100361,55,T1,android,none,thai,hot,2,2,0,2.99,10,13.37,3.88,1,percent10,3.68,30.9,18.38,1.84,20.22,5.97,0
100362,27,T2,ios,plus,chinese,hot,2,15,0,3.9,7,15.04,4.09,2,percent10,3.84,29.7,17.3,1.73,19.41,4.95,0
100363,55,T2,android,plus,indian,clear,2,4,0,4.93,5,9.99,3.9,0,percent20,4.05,38.4,12.7,2.54,14.21,2.24,0
100364,22,T1,ios,plus,italian,clear,2,5,0,9.56,6,19.88,4.14,2,flat3,5.33,51.5,25.36,3.0,27.69,5.28,0
100365,39,T1,android,plus,american,clear,4,3,0,4.93,1,27.9,4.42,0,flat3,4.12,35.2,36.66,3.0,37.78,11.85,0
100366,37,T2,ios,plus,thai,clear,5,22,1,3.4,9,39.65,4.12,0,flat3,3.76,32.9,60.99,3.0,61.75,22.98,0
100367,31,T2,web,none,indian,rain,6,14,1,5.7,1,19.64,4.2,0,none,4.63,50.1,20.46,0.0,25.09,8.09,0
100368,18,T1,ios,none,chinese,cold,6,15,1,5.94,5,29.23,4.21,0,none,4.55,46.9,43.99,0.0,48.54,19.33,0
100369,50,T1,ios,none,mexican,rain,1,9,0,3.2,10,19.58,4.95,0,none,4.09,37.4,27.39,0.0,31.48,12.02,0
100370,32,T3,web,plus,italian,clear,4,20,0,4.0,3,21.02,4.3,0,none,4.43,36.7,22.93,0.0,27.36,10.67,0
100371,45,T1,android,none,italian,clear,2,1,0,4.29,6,18.63,3.95,1,none,3.66,33.5,29.19,0.0,32.85,13.16,0
100372,35,T3,ios,pro,mexican,clear,5,9,1,8.58,6,20.12,4.33,0,percent20,4.29,45.0,25.96,5.19,25.06,5.7,0
100373,33,T1,web,none,american,clear,0,1,0,0.92,10,19.15,4.49,0,none,2.75,22.1,27.21,0.0,29.96,13.34,0
100374,55,T2,ios,plus,thai,hot,6,16,1,5.5,9,18.42,4.06,2,none,4.5,46.3,14.95,0.0,19.45,5.0,1
100375,21,T1,android,none,american,clear,2,22,0,7.28,7,30.02,4.7,0,flat3,5.5,47.0,39.66,3.0,42.16,15.16,0
100376,48,T1,web,pro,indian,clear,5,18,1,8.42,9,24.89,3.68,0,percent10,5.18,56.0,31.95,3.2,33.93,12.22,0
100377,49,T3,android,none,mexican,rain,4,3,0,1.53,10,13.91,4.1,1,flat3,3.12,29.5,18.15,3.0,18.27,4.34,0
100378,33,T2,android,none,mexican,clear,2,18,0,1.5,5,22.02,4.26,0,percent20,2.49,23.0,27.66,5.53,24.62,7.29,0
100379,29,T3,android,plus,american,clear,6,6,1,2.9,11,26.37,4.59,0,percent10,2.91,29.0,33.48,3.35,33.04,9.66,0
100380,18,T1,android,none,mexican,clear,1,8,0,6.59,6,11.99,4.74,0,none,4.42,47.3,17.14,0.0,21.56,8.06,0
100381,57,T3,android,none,middle_eastern,clear,5,13,1,7.8,3,24.41,4.74,1,none,4.78,58.8,30.91,0.0,35.69,12.29,0
100382,57,T3,android,plus,american,rain,6,10,1,1.37,6,25.8,4.31,0,none,3.25,32.8,28.39,0.0,31.64,11.49,0
100383,28,T2,web,plus,thai,clear,0,4,0,5.01,5,22.64,4.65,1,none,3.97,38.7,32.17,0.0,36.14,15.13,0
100384,19,T1,android,none,italian,rain,6,12,1,7.54,9,28.89,4.48,0,none,5.53,59.2,40.15,0.0,45.68,15.47,0
100385,23,T2,android,none,italian,clear,6,4,1,3.3,7,24.24,4.3,0,percent10,3.32,33.3,26.3,2.63,26.99,9.15,0
100386,20,T2,web,none,mexican,clear,2,17,0,5.27,6,15.76,4.08,0,flat3,4.28,42.8,19.06,3.0,20.34,4.86,0
100387,52,T3,web,none,mexican,rain,5,1,1,1.89,9,19.08,4.33,1,none,3.09,38.2,19.74,0.0,22.83,7.55,0
100388,55,T1,android,none,indian,clear,0,19,0,6.18,7,27.93,4.69,0,none,4.33,42.6,37.93,0.0,42.26,17.24,0
100389,24,T1,android,none,chinese,clear,1,23,0,3.86,7,16.66,4.28,0,percent20,4.17,35.1,19.01,3.8,19.38,3.63,0
100390,49,T1,ios,none,american,clear,5,17,1,3.6,12,17.12,4.12,0,flat3,3.56,37.2,23.48,3.0,24.04,7.55,0
100391,25,T2,web,none,mexican,clear,6,14,1,5.12,11,20.02,4.66,1,flat3,4.35,39.5,23.72,3.0,25.07,6.6,0
